trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
4595020,AT7,1940,Landmark Mall,,1,129106402,shp-7-51,0,0,
4596020,AT7,1940,Landmark Mall,,1,129106202,shp-7-51,0,0,
4597020,AT7,1940,Landmark Mall,,1,129106502,shp-7-51,0,0,
4598020,AT7,1940,Landmark Mall,,1,129106402,shp-7-51,0,0,
4599020,AT7,1940,Landmark Mall,,1,129106502,shp-7-51,0,0,
4600020,AT7,1940,Landmark Mall,,1,129106402,shp-7-51,0,0,
4601020,AT7,1940,Landmark Mall,,1,129106502,shp-7-51,0,0,
4602020,AT7,1940,Landmark Mall,,1,129106702,shp-7-51,0,0,
4603020,AT7,1940,Landmark Mall,,1,129106602,shp-7-51,0,0,
4604020,AT7,1940,Landmark Mall,,1,129106402,shp-7-51,0,0,
4605020,AT7,1940,Landmark Mall,,1,129106802,shp-7-51,0,0,
4606020,AT7,1940,Landmark Mall,,1,129106502,shp-7-51,0,0,
4607020,AT7,1940,Landmark Mall,,1,129106702,shp-7-51,0,0,
4608020,AT7,1940,Landmark Mall,,1,129106602,shp-7-51,0,0,
4609020,AT7,1940,Landmark Mall,,1,129106402,shp-7-51,0,0,
4610020,AT7,1940,Landmark Mall,,1,129106802,shp-7-51,0,0,
4611020,AT7,1940,Landmark Mall,,1,129106502,shp-7-51,0,0,
4612020,AT7,1940,Landmark Mall,,1,129106702,shp-7-51,0,0,
4613020,AT7,1940,Landmark Mall,,1,129106402,shp-7-51,0,0,
4616020,AT7,1940,Landmark Mall,,1,129106502,shp-7-51,0,0,
3991020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215202,shp-8-10,0,0,
3992020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215302,shp-8-10,0,0,
3993020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215002,shp-8-10,0,0,
3994020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215502,shp-8-10,0,0,
3995020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215402,shp-8-10,0,0,
3996020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215602,shp-8-12,0,0,
3997020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215102,shp-8-12,0,0,
3998020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215202,shp-8-12,0,0,
3999020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215302,shp-8-12,0,0,
4000020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215002,shp-8-12,0,0,
4001020,AT8,1940,Braddock Metro via Old Town (Skips Landmark Mall),,0,129215502,shp-8-12,0,0,
4002020,AT8,1940,Braddock Metro via Old Town,,0,129215402,shp-8-11,0,0,
4003020,AT8,1940,Braddock Metro via Old Town,,0,129215602,shp-8-19,0,0,
4004020,AT8,1940,Braddock Metro via Old Town,,0,129215102,shp-8-19,0,0,
4005020,AT8,1940,Braddock Metro via Old Town,,0,129215202,shp-8-19,0,0,
4006020,AT8,1940,Braddock Metro via Old Town,,0,129215002,shp-8-19,0,0,
4007020,AT8,1940,Braddock Metro via Old Town,,0,129215402,shp-8-19,0,0,
4008020,AT8,1940,Braddock Metro via Old Town,,0,129215602,shp-8-19,0,0,
4009020,AT8,1940,Braddock Metro via Old Town,,0,129215102,shp-8-19,0,0,
4010020,AT8,1940,Braddock Metro via Old Town,,0,129215202,shp-8-19,0,0,
4011020,AT8,1940,Braddock Metro via Old Town,,0,129215002,shp-8-19,0,0,
4012020,AT8,1940,Braddock Metro via Old Town,,0,129215402,shp-8-19,0,0,
4013020,AT8,1940,Braddock Metro via Old Town,,0,129215602,shp-8-19,0,0,
4014020,AT8,1940,Braddock Metro via Old Town,,0,129215102,shp-8-19,0,0,
4015020,AT8,1940,Braddock Metro via Old Town,,0,129215202,shp-8-16,0,0,
4016020,AT8,1940,Braddock Metro via Old Town,,0,129215802,shp-8-16,0,0,
4017020,AT8,1940,Braddock Metro via Old Town,,0,129215002,shp-8-16,0,0,
4018020,AT8,1940,Braddock Metro via Old Town,,0,129215702,shp-8-16,0,0,
4019020,AT8,1940,Braddock Metro via Old Town,,0,129215402,shp-8-16,0,0,
4020020,AT8,1940,Braddock Metro via Old Town,,0,129215602,shp-8-16,0,0,
4021020,AT8,1940,Braddock Metro via Old Town,,0,129215102,shp-8-16,0,0,
4022020,AT8,1940,Braddock Metro via Old Town,,0,129218202,shp-8-16,0,0,
4023020,AT8,1940,Braddock Metro via Old Town,,0,129215202,shp-8-16,0,0,
4024020,AT8,1940,Braddock Metro via Old Town,,0,129215802,shp-8-16,0,0,
4025020,AT8,1940,Braddock Metro via Old Town,,0,129215002,shp-8-16,0,0,
4026020,AT8,1940,Braddock Metro via Old Town,,0,129215702,shp-8-19,0,0,
4027020,AT8,1940,Braddock Metro via Old Town,,0,129215402,shp-8-19,0,0,
4028020,AT8,1940,Braddock Metro via Old Town,,0,129215602,shp-8-19,0,0,
4029020,AT8,1940,Braddock Metro via Old Town,,0,129215202,shp-8-19,0,0,
4030020,AT8,1940,Braddock Metro via Old Town,,0,129215802,shp-8-19,0,0,
4031020,AT8,1940,Braddock Metro via Old Town,,0,129215702,shp-8-19,0,0,
4032020,AT8,1940,Braddock Metro via Old Town,,0,129215202,shp-8-19,0,0,
4033020,AT8,1940,Braddock Metro via Old Town,,0,129215702,shp-8-19,0,0,
4034020,AT8,1940,Duke St & Quaker Ln,,0,129215202,shp-8-15,0,0,
4035020,AT8,1940,King St Metro,,0,129218302,shp-8-13,0,0,
4036020,AT8,1940,King St Metro,,0,129218402,shp-8-13,0,0,
4037020,AT8,1940,King St Metro,,0,129218502,shp-8-13,0,0,
4038020,AT8,1940,King St Metro,,0,129218302,shp-8-13,0,0,
4039020,AT8,1940,King St Metro,,0,129218602,shp-8-14,0,0,
4040020,AT8,1940,King St Metro,,0,129218402,shp-8-14,0,0,
4041020,AT8,1940,King St Metro,,0,129218502,shp-8-14,0,0,
4042020,AT8,1940,King St Metro,,0,129218302,shp-8-14,0,0,
4043020,AT8,1940,King St Metro,,0,129218602,shp-8-14,0,0,
4044020,AT8,1940,King St Metro,,0,129218402,shp-8-14,0,0,
4045020,AT8,1940,King St Metro,,0,129218502,shp-8-14,0,0,
4046020,AT8,1940,King St Metro,,0,129218302,shp-8-14,0,0,
4047020,AT8,1940,King St Metro,,0,129218202,shp-8-18,0,0,
4048020,AT8,1940,King St Metro,,0,129218702,shp-8-18,0,0,
4049020,AT8,1940,King St Metro,,0,129218802,shp-8-18,0,0,
4050020,AT8,1940,King St Metro,,0,129218902,shp-8-18,0,0,
4051020,AT8,1940,King St Metro,,0,128562002,shp-8-18,0,0,
4052020,AT8,1940,King St Metro,,0,129218702,shp-8-18,0,0,
4053020,AT8,1940,King St Metro,,0,129218802,shp-8-18,0,0,
4054020,AT8,1940,King St Metro,,0,129218902,shp-8-18,0,0,
4055020,AT8,1940,King St Metro,,0,129218702,shp-8-18,0,0,
4056020,AT8,1940,King St Metro,,0,129218802,shp-8-18,0,0,
4057020,AT8,1940,King St Metro,,0,129218902,shp-8-17,0,0,
4058020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,128888302,shp-8-60,0,0,
4059020,AT8,1940,Van Dorn Metro via Landmark,,1,129215102,shp-8-61,0,0,
4060020,AT8,1940,Van Dorn Metro via Landmark,,1,129215202,shp-8-61,0,0,
4061020,AT8,1940,Van Dorn Metro via Landmark,,1,129215302,shp-8-61,0,0,
4062020,AT8,1940,Van Dorn Metro via Landmark,,1,129215002,shp-8-61,0,0,
4063020,AT8,1940,Van Dorn Metro via Landmark,,1,129215502,shp-8-61,0,0,
4064020,AT8,1940,Van Dorn Metro via Landmark,,1,129215402,shp-8-61,0,0,
4065020,AT8,1940,Van Dorn Metro via Landmark,,1,129215602,shp-8-61,0,0,
4066020,AT8,1940,Van Dorn Metro via Landmark,,1,129215102,shp-8-61,0,0,
4067020,AT8,1940,Van Dorn Metro via Landmark,,1,129215202,shp-8-61,0,0,
4068020,AT8,1940,Van Dorn Metro via Landmark,,1,129215302,shp-8-61,0,0,
4069020,AT8,1940,Van Dorn Metro via Landmark,,1,129215002,shp-8-61,0,0,
4070020,AT8,1940,Van Dorn Metro via Landmark,,1,129215402,shp-8-61,0,0,
4071020,AT8,1940,Van Dorn Metro via Landmark,,1,129215602,shp-8-61,0,0,
4072020,AT8,1940,Van Dorn Metro via Landmark,,1,129215102,shp-8-61,0,0,
4073020,AT8,1940,Van Dorn Metro via Landmark,,1,129215202,shp-8-61,0,0,
4074020,AT8,1940,Van Dorn Metro via Landmark,,1,129215002,shp-8-61,0,0,
4075020,AT8,1940,Van Dorn Metro via Landmark,,1,129215402,shp-8-61,0,0,
4076020,AT8,1940,Van Dorn Metro via Landmark,,1,129215602,shp-8-61,0,0,
4077020,AT8,1940,Van Dorn Metro via Landmark,,1,129215102,shp-8-61,0,0,
4078020,AT8,1940,Van Dorn Metro via Landmark,,1,129215202,shp-8-61,0,0,
4079020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215002,shp-8-62,0,0,
4080020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215702,shp-8-62,0,0,
4081020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215402,shp-8-62,0,0,
4082020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215602,shp-8-62,0,0,
4083020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215102,shp-8-62,0,0,
4084020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129218202,shp-8-62,0,0,
4085020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215202,shp-8-62,0,0,
4086020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215802,shp-8-62,0,0,
4087020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215002,shp-8-62,0,0,
4088020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215702,shp-8-62,0,0,
4089020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215402,shp-8-62,0,0,
4090020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215602,shp-8-62,0,0,
4091020,AT8,1940,Van Dorn Metro via Landmark,,1,129215102,shp-8-61,0,0,
4092020,AT8,1940,Van Dorn Metro via Landmark,,1,129215202,shp-8-61,0,0,
4093020,AT8,1940,Van Dorn Metro via Landmark,,1,129215802,shp-8-61,0,0,
4094020,AT8,1940,Van Dorn Metro via Landmark,,1,129215702,shp-8-61,0,0,
4095020,AT8,1940,Van Dorn Metro via Landmark,,1,129215602,shp-8-61,0,0,
4096020,AT8,1940,Van Dorn Metro via Landmark,,1,129215202,shp-8-61,0,0,
4097020,AT8,1940,Van Dorn Metro via Landmark,,1,129215702,shp-8-61,0,0,
4098020,AT8,1940,Van Dorn Metro (Skips Landmark Mall),,1,129215202,shp-8-65,0,0,
4099020,AT8,1940,Landmark Mall,,1,129218402,shp-8-63,0,0,
4100020,AT8,1940,Landmark Mall,,1,129218502,shp-8-63,0,0,
4101020,AT8,1940,Landmark Mall,,1,129218302,shp-8-63,0,0,
4102020,AT8,1940,Landmark Mall,,1,129218602,shp-8-63,0,0,
4103020,AT8,1940,Landmark Mall,,1,129218402,shp-8-63,0,0,
4104020,AT8,1940,Landmark Mall,,1,129218502,shp-8-63,0,0,
4105020,AT8,1940,Landmark Mall,,1,129218302,shp-8-63,0,0,
4106020,AT8,1940,Landmark Mall,,1,129218602,shp-8-63,0,0,
4107020,AT8,1940,Landmark Mall,,1,129218402,shp-8-63,0,0,
4108020,AT8,1940,Landmark Mall,,1,129218702,shp-8-64,0,0,
4109020,AT8,1940,Landmark Mall,,1,129218802,shp-8-64,0,0,
4110020,AT8,1940,Landmark Mall,,1,129218902,shp-8-64,0,0,
4111020,AT8,1940,Landmark Mall,,1,129218702,shp-8-64,0,0,
4112020,AT8,1940,Landmark Mall,,1,129218802,shp-8-64,0,0,
4113020,AT8,1940,Landmark Mall,,1,129218902,shp-8-64,0,0,
4114020,AT8,1940,Landmark Mall,,1,128562002,shp-8-64,0,0,
4115020,AT8,1940,Landmark Mall,,1,129218702,shp-8-64,0,0,
4116020,AT8,1940,Landmark Mall,,1,129218802,shp-8-64,0,0,
4117020,AT8,1940,Landmark Mall,,1,129218902,shp-8-64,0,0,
4118020,AT8,1940,Landmark Mall,,1,129218702,shp-8-64,0,0,
4119020,AT8,1940,Landmark Mall,,1,129218802,shp-8-63,0,0,
4120020,AT8,1940,Landmark Mall,,1,129218302,shp-8-63,0,0,
4122020,AT8,1940,Van Dorn Metro (Skips Landmark Mall),,1,129215002,shp-8-65,0,0,
4123020,AT8,1940,Van Dorn Metro via Landmark Mall,,1,129215402,shp-8-60,0,0,
4183020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4184020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4185020,AT9,1940,Potomac Yard Center,,0,129323902,shp-9-01,0,0,
4186020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4187020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4188020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4189020,AT9,1940,Potomac Yard Center,,0,129323902,shp-9-01,0,0,
4190020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4191020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4192020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4193020,AT9,1940,Potomac Yard Center,,0,129323902,shp-9-01,0,0,
4194020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4195020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4196020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4197020,AT9,1940,Potomac Yard Center,,0,129323902,shp-9-01,0,0,
4198020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4199020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4200020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4201020,AT9,1940,Potomac Yard Center,,0,129323902,shp-9-01,0,0,
4202020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4203020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4204020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4205020,AT9,1940,Potomac Yard Center,,0,129323902,shp-9-01,0,0,
4206020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4207020,AT9,1940,Potomac Yard Center,,0,129324002,shp-9-01,0,0,
4208020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4209020,AT9,1940,Potomac Yard Center,,0,129324102,shp-9-01,0,0,
4210020,AT9,1940,Potomac Yard Center,,0,129324202,shp-9-01,0,0,
4124020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4125020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4126020,AT9,1940,Mark Center Station,,1,129324002,shp-9-51,0,0,
4127020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4128020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4129020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4130020,AT9,1940,Mark Center Station,,1,129324002,shp-9-51,0,0,
4131020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4132020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4133020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4134020,AT9,1940,Mark Center Station,,1,129324002,shp-9-51,0,0,
4135020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4136020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4137020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4138020,AT9,1940,Mark Center Station,,1,129324002,shp-9-51,0,0,
4139020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4140020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4141020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4142020,AT9,1940,Mark Center Station,,1,129324002,shp-9-51,0,0,
4143020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4144020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4145020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4146020,AT9,1940,Mark Center Station,,1,129324002,shp-9-51,0,0,
4147020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4148020,AT9,1940,Mark Center Station,,1,129323902,shp-9-51,0,0,
4149020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4150020,AT9,1940,Mark Center Station,,1,129324202,shp-9-51,0,0,
4151020,AT9,1940,Mark Center Station,,1,129324102,shp-9-51,0,0,
4552020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4553020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4554020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4555020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4556020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4557020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4558020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4559020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4560020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4561020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4562020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4563020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4564020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4565020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4566020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4567020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4568020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4569020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4900020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4901020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4902020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4903020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4904020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4905020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4906020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4907020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4908020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4909020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4910020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4911020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4912020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4913020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4914020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4915020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4916020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4917020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4918020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4919020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4920020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4921020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4922020,KST,1940,Waterfront\Union St,,0,184944902,shp-KST-02,0,0,
4923020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4924020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4925020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4926020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4927020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4928020,KST,1940,Waterfront\Union St,,0,184945202,shp-KST-02,0,0,
4929020,KST,1940,Waterfront\Union St,,0,184945002,shp-KST-02,0,0,
4930020,KST,1940,Waterfront\Union St,,0,184945102,shp-KST-02,0,0,
4570020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4571020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4572020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4573020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4574020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4575020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4576020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4577020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4578020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4579020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4580020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4581020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4582020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4583020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4584020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4585020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4586020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4587020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4931020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4932020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4933020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4934020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4935020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4936020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4937020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4938020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4939020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4940020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4941020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4942020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4943020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4944020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4945020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4946020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4947020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4948020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4949020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4950020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4951020,KST,1940,King St Metro,,1,184944902,shp-KST-52,0,0,
4952020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4953020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4954020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4955020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4956020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4957020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4958020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4959020,KST,1940,King St Metro,,1,184945102,shp-KST-52,0,0,
4960020,KST,1940,King St Metro,,1,184945202,shp-KST-52,0,0,
4961020,KST,1940,King St Metro,,1,184945002,shp-KST-52,0,0,
4121050,AT1,1937,Southern Towers,,0,128453405,shp-1-05,0,0,
4408050,AT1,1937,Seminary Plaza,,0,128456205,shp-1-02,0,0,
4409050,AT1,1937,Seminary Plaza,,0,128452905,shp-1-02,0,0,
4410050,AT1,1937,Seminary Plaza,,0,128453105,shp-1-02,0,0,
4411050,AT1,1937,Seminary Plaza,,0,128453305,shp-1-02,0,0,
4412050,AT1,1937,Seminary Plaza,,0,128452705,shp-1-02,0,0,
4413050,AT1,1937,Seminary Plaza,,0,128452905,shp-1-02,0,0,
4414050,AT1,1937,Seminary Plaza,,0,128453105,shp-1-02,0,0,
4415050,AT1,1937,Seminary Plaza,,0,128453205,shp-1-02,0,0,
4416050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4417050,AT1,1937,Seminary Plaza,,0,128452805,shp-1-02,0,0,
4418050,AT1,1937,Seminary Plaza,,0,128453005,shp-1-02,0,0,
4419050,AT1,1937,Seminary Plaza,,0,128453205,shp-1-02,0,0,
4420050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4421050,AT1,1937,Seminary Plaza,,0,128452805,shp-1-02,0,0,
4422050,AT1,1937,Seminary Plaza,,0,128453005,shp-1-02,0,0,
4423050,AT1,1937,Seminary Plaza,,0,128453205,shp-1-02,0,0,
4424050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4425050,AT1,1937,Seminary Plaza,,0,128452805,shp-1-02,0,0,
4426050,AT1,1937,Seminary Plaza,,0,128453505,shp-1-02,0,0,
4427050,AT1,1937,Seminary Plaza,,0,128455905,shp-1-02,0,0,
4428050,AT1,1937,Seminary Plaza,,0,128888505,shp-1-02,0,0,
4429050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4430050,AT1,1937,Seminary Plaza,,0,128452805,shp-1-02,0,0,
4431050,AT1,1937,Seminary Plaza,,0,128453005,shp-1-02,0,0,
4432050,AT1,1937,Seminary Plaza,,0,128456005,shp-1-02,0,0,
4433050,AT1,1937,Seminary Plaza,,0,128456105,shp-1-02,0,0,
4434050,AT1,1937,Seminary Plaza,,0,128453505,shp-1-02,0,0,
4435050,AT1,1937,Seminary Plaza,,0,128456305,shp-1-02,0,0,
4436050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4437050,AT1,1937,Seminary Plaza,,0,128456305,shp-1-02,0,0,
4463050,AT1,1937,Seminary Plaza,,0,128453205,shp-1-02,0,0,
4626050,AT1,1937,Seminary Plaza,,0,128452805,shp-1-02,0,0,
4627050,AT1,1937,Seminary Plaza,,0,128453005,shp-1-02,0,0,
4628050,AT1,1937,Seminary Plaza,,0,128453205,shp-1-02,0,0,
4629050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4630050,AT1,1937,Seminary Plaza,,0,128452805,shp-1-02,0,0,
4631050,AT1,1937,Seminary Plaza,,0,128453005,shp-1-02,0,0,
4632050,AT1,1937,Seminary Plaza,,0,128453005,shp-1-02,0,0,
4633050,AT1,1937,Seminary Plaza,,0,128453205,shp-1-02,0,0,
4634050,AT1,1937,Seminary Plaza,,0,128456005,shp-1-02,0,0,
